doc_id,sent_id,sentence,token_count,char_count,rating,topic,topic_prob
6388,0,"Wenn man nicht gerade minutenlang einfach mal gleich zu Beginn des Gesprächs von der Sprechstundenhilfe mal eben abgelegt wird (fand das offen gesagt ziemlich frech), ist die Behandlung sehr gut, kann mich nicht beklagen.",34,221,2.0,-1,0.09278125478773779
2642,1,"Praxis super, Ärztin inkompetenz und oberflächlich.",6,51,5.0,14,0.33800236594250366
7267,2,Habe leider schon sehr viele schlechte Erfahrungen woanders gemacht.,9,68,2.0,1,0.6956846437451717
5929,5,"Raussen dieses Verhalten, wenn er es erführe, nicht dulden würde.",10,65,4.0,-1,0.0226243076650151
6253,1,Habe kurz nach 10 angerufen und konnte sofort kommen.,9,53,2.0,1,0.5803466034177317
7269,0,"mangelhaft , nicht zu empfehlen, sehr arogant, habe kein Vertrauen, die Absprachen werden nicht eingehalten",15,107,6.0,6,0.048728540039339054
1099,2,"Auch unsere Kinder mit anfänglichen Problemen und Ängsten, gehen inzwischen gern in ihre Praxis.",14,96,1.0,-1,0.16717489185590545
6297,2,Das ist nur für Kassenpatienten vor allen Kinder- keine Kapazitäten...,10,70,6.0,-1,0.033018320041892896
6212,2,Mit einem kranken Kind ist es wirklich Mega nervig zu warten.,11,61,1.0,-1,0.009759373534007156
5368,2,"Obwohl ich meine Mutter täglich besuchte, und auch keine Pflegekraft mit mir darüber sprach, merkte ich dieses erst durch einen Zufall und konnte dann endlich dagegen ankämpfen.",27,177,6.0,0,0.5785888729726107
3083,1,"Ich war mit meinem Sohn da, der unter einer schweren Lungenkrankheit leidet.",12,76,6.0,-1,0.0428432379628539
3736,1,Kaum Zeit zur Behandlung genommen und die Diagnose komplett falsch.,10,67,5.0,-1,0.09712063993124842
7618,13,Dementsprechend ist auch die Untersuchung und Beratung - zumindest in meinen Augen.,12,83,4.0,-1,0.025731851321231843
5649,6,Verdrehte vor mir ihre augen.,5,29,5.0,-1,0.12957666515419164
5690,15,"Er öffnete mir die Tür und meinte zum Abschied, wenn ich denn unbedingt wollte, könne ich mir einen Ultraschalltermin geben lassen, da könne ich mich aber auf eine lange Wartezeit einstellen.",31,191,6.0,0,0.1709234650881969
1491,4,"Aus allen Wolken fiel ich dann bei dem Satz: ""warum muss ich hier eigentlich so viel reden?"".",17,93,5.0,-1,0.012152865027298433
6641,11,"Ein Arzt sollte doch dafür Verständnis haben, dass eine Mutter ihr Kind nicht einfach leichtfertig unter ""das Messer legen lässt"".",20,130,6.0,-1,0.0331725732105332
1087,12,Aber als Notfall sollte das Timing doch etwas anders sein.,10,58,2.0,-1,0.009438977307260465
7193,5,"Trotz seit 2 Monaten anhaltenden Durchfällen und dieser erhöhten Werte, gab mir Dr.",13,83,4.0,-1,0.28122144583329933
2281,3,Könnte mir bisher leider überhaupt nicht helfen und deshalb gehe ich auch nicht mehr hin!,15,89,5.0,12,0.06511935322330467
5472,3,Mit meiner leichten Gehbehinderung relativ mühsam.,6,50,1.0,-1,0.0636467764586635
4100,3,Danach hatte ich noch mehr Schmerzen als vorher.,8,48,5.0,-1,0.012722612705383832
2791,3,"Bei dem Ultraschall ist sie sehr grob (so was habe ich noch nie erlebt), drückt herum mit einem Druck, dass man denkt der Stab kommt einem zum Mund wieder raus.",30,160,5.0,0,1.0
5169,2,Die Stimmung in der Praxis ist sehr gut und locker und man fühlt sich gleich weniger krank.,17,91,1.0,2,0.04229403153417721
5098,1,Die Tests waren alle schnell durch und alle waren recht freundlich.,11,67,2.0,-1,0.03423269856944723
1471,0,Lange führt ein recht fragwürdiges Patientenprotokoll.,6,54,6.0,-1,0.007507886330751573
4783,0,"Nach einer Prostata-Total-OP 1996 wegen Krebsbefall, bin ich seit einigen Jahren - vom Praxisarzr- vorgänger übernommen - bei Herrn Dr.",20,135,2.0,-1,0.05341059575471773
7841,3,"Die Folge war, das in der anschließenden Operation Komplikationen auftraten, da zu viel Zeit vergangen war (Knochenteile hatten schon angefangen wieder zu verwachsen).",23,167,4.0,-1,0.0533508524824013
4169,0,"Birkner ist total menschlich und einfühlsam, man bekommt als Patient eine professionelle Beratung und ich hatte keineswegs das Gefühl, dass ich zu etwas gedrängt werde.",25,168,1.0,-1,0.05078445089644473
6350,2,Ich bin sprachlos es fällt schwer diese Behandlung in Worte zu fassen.,12,70,5.0,19,0.1647994646818065
5661,1,Man merkt das ihm die Probleme des Patienten wirklich wichtig sind und er Ihnen helfen möchte.,16,94,1.0,-1,0.02761778094179427
6493,0,"Dr Arntzen ist in der Tat nicht der größte Unterhalter und er diskutiert auch nicht gerne rum, aber als Arzt ist er gut und engagiert.",25,134,3.0,-1,0.03479338811957231
7286,3,"Einen Nachsorge Termin gab es nicht, ich bin selbst nochmal hin 3 Tage nach dem Lasern, um die krankschreibung zu verlängern.",21,125,5.0,-1,0.05908318733499631
362,3,"So konnte ich anderen Patienten dabei zugucken, wie ihre Zahnspange eingesetzt wurde usw.",13,89,4.0,-1,0.011422454011397918
1723,1,"Er hat mir gleich das richtige Antibiotikum verschrieben, die Krankheit ging schnell weg.",13,89,2.0,28,0.4105548540795073
7540,0,"Beleidigend, als ob er mit einem kleinen ungezogenen Kind spricht.",10,66,6.0,-1,0.011347675137803766
7293,5,Das hat er tatsächlich genau so gesagt.,7,39,4.0,-1,0.02731781914447465
7217,14,"Trotzdem war ich danach noch bei meiner Hausärztin, da ich weder die kurze mündliche, noch die schriftliche Diagnose, die später per Post kam, verstanden habe.",25,159,4.0,-1,0.10245934045271271
21,4,"Da kippe ich lieber auf Arbeit um, als nochmal herzukommen.",10,59,5.0,-1,0.011728401293781774
5787,1,Jolk und beide Male ziemlich enttäuscht.,6,40,6.0,11,1.0
3739,3,"Obwohl auf die Betäubung allergisch reagiert wurde, haben sie das gleiche Produkt bei der Nachbesserung verwendet.",16,114,6.0,4,0.13396471737169266
2519,9,Vonholdt und seit kurzem an einen neuen Zahnarztkollegen bei dem ich 1 oder 2 mal in Behandlung war.,18,100,2.0,-1,0.010057317481129159
4166,0,Leider kann und will ich nicht Gutes über sie sagen.,10,52,5.0,29,0.28188368034643496
3694,19,Am gleichen Tag noch operiert.,5,30,5.0,-1,0.1390623223999484
1509,1,"Dort angerufen haben wir einen schnellen Termin bekommen, dort angekommen mussten wir erstmal den Kinderwagen hochtragen (keine abstellmöglichkeit) An sich ist sie eine gute Ärztin ordentlich und detailliert.",28,208,4.0,-1,0.022942039880298568
2357,2,Man hat sich von Beginn an in guten Händen gefühlt und auch jede Nachfrage wurde sofort und verständlich erklärt.,19,113,1.0,-1,0.020537345436856893
77,2,Untersuchungsergebnis: Kein Befund alles o.k.,5,45,3.0,-1,0.07973193245059516
3144,6,Ich suche mir einen anderen Arzt welcher mehr Zeit hat.,10,55,3.0,32,1.0
5412,5,Obwohl das schon nichts in den letzten 10 Wochen gemacht hatte.,11,63,6.0,-1,0.01669148845627471
2304,9,"Ich saß 2 stundeb im wartezimmer nach einem langen arbeitstag und dann bekomm ich druck , keine richtige kontrolle plus ich kam mir vor wie im schlachtfeld !!!!",28,160,5.0,0,0.2947551365535513
979,0,"Sehr streng und schlecht gelaunt, sowie die Helferinnen und Ärztin Und das nicht nur ein mal! !",17,95,4.0,-1,0.12243383869330718
7170,5,Dazu kam noch das sie mir sagte das ich niemals auf natürlichen Wege schwanger werden kann.,16,91,5.0,28,0.2586117029301189
7890,3,"Manche Zähne schmerzen nun bei kalten Wasser, dauernd stecken Essensreste in den Zwischenräumen, was vorher nicht so war, weil ich sehr enge Zwischenräume habe.",24,160,3.0,-1,0.012291419476504568
45,4,"Er hat beim letzten Besuch uns unter Druck gesetzt, weil ich mein Kind zu dieser Zeit nicht impfen wollte und somit wollte er uns nicht mehr weiterhin behandeln!!!",28,163,6.0,-1,0.04828461179231073
7112,3,"Sehr unfreundlich und indiskret, sowohl Ärztin als auch Personal und das bei einer Fachrichtung bei der man sich Einfühlungsvermögen und Verständnis wünscht.",22,157,6.0,-1,0.08425578518180607
6485,0,"Sehr präzise Anamneseerhebung, guter Diagnostiker, der mir auch weiterreichende Diagnosemöglichkeiten erläutert hat.",12,116,2.0,-1,0.037923347164371506
1993,1,Allerdings habe ich dann fast 1 1/2 Stunden warten müssen trotz Termin für nicht mal 2min Behandlung. ich habe seit mehreren Wochen Schmerzen an den Fußsohlen (vermtl.,27,167,5.0,-1,0.016196521063715743
7236,7,"Als ich mich erkundigt habe, ob ich die Pille auch mal zwei Monate durch nehmen kann, kam eine wahnsinnig kurze, pampige Antwort.",22,129,6.0,-1,0.0527372355911561
1368,10,"Also, liebe Leute, ich empfehle die Behandlung durch ihn AUCH aus diesem menschlichen Grund. -- Nebenbei: Die Praxis ist verkehrsgünstig gelegen, ganz nahe am Ebertplatz, Straßenbahn-Knotenpunkt am nördlichen Ring. (Geschrieben am 23.",32,234,1.0,-1,0.05305342184003768
4342,1,Die 300 km Entfernung habe ich nie bereut !,9,43,1.0,-1,0.013720719863954576
581,0,immer extrem lange Wartezeiten obwohl mein Kind zB hohes Fieber hat.,11,68,5.0,-1,0.04985433764130607
7628,4,Leider kann an telefonisch fast nie jemanden erreichen da zu 95% die Mailbox rangeht,14,84,3.0,-1,0.018384273292472456
6858,2,Wenn man schon keine Briefe schreiben kann.,7,43,5.0,-1,0.08936479761414547
2089,4,Auch von einem mit mir gesprochenem Arzt.,7,41,6.0,1,0.5204642423614263
4008,3,"Meine erste Erfahrung war die Terminfindung als gesetzlich versicherter Neukunde - diese konnte ich direkt in Jameda vornehmen, was super komfortabel war und ich voller Freude gesehen habe, Termin noch in der gleichen Woche wahrnehmen zu können!",37,245,1.0,-1,0.032397502951750694
1198,0,"Nikolic hat zwar eine richtige Diagnose gestellt, was meiner Meinung nach mit diesen Symptomen nicht schwierig ist.",17,115,4.0,-1,0.01720406145848532
5337,1,Wenn man akut erkrankt ist die Praxis von Dr.,9,45,3.0,1,0.4679464281927422
3261,3,"Ich hatte insgesamt einen super Eindruck, zudem herrschte eine gute Stimmung im gesamten Team!",14,94,1.0,-1,0.03178301568833234
2063,2,"Was einem vorher nicht gesagt wird: in dieser Praxis wird nur Barzahlung akzeptiert!! keine Rechnung, keine EC-Karten!!!",17,120,5.0,-1,0.037892729252429036
7389,5,Sehr schlechte Organisation und ich habe mich nicht wohl gefühlt.,10,65,6.0,5,0.060826622713004846
5493,1,Sehr freundliche Mitarbeiter an der Anmeldung und während der Behandlung.,10,73,2.0,-1,0.013809826032727245
3478,6,Die Mitarbeiterinnen in der Praxis sind freundlich.,7,51,3.0,3,0.23658310695888632
4122,2,"Am Anfang bekam ich ein Informationsblatt zur Glaukom-Vorsorge wo ich ankreuzen sollte, ob ich diese kostenpflichtige Leistung in Anspruch nehmen möchte oder nicht.",23,164,2.0,-1,0.050130509001156606
6641,10,Was ist das bitte für eine Art und Weise so mit Patienten umzugehen?,13,68,6.0,-1,0.05993579776845727
6696,4,"Das sieht nicht nur unsymmetrisch aus, es ist auch ein unangenehmes Gefühl.",12,75,4.0,20,0.340667817321232
399,0,Der Arzt war recht freundlich aber die Sprechstundenhilfe hat ihren Beruf verfehlt.,12,83,3.0,-1,0.014275819414661217
2751,0,Ich hatte ein Termin und warte schließlich 2 Stunden wurde zwar von dem Dr.,14,75,2.0,-1,0.04295419992271295
5412,7,"Verzichten Sie auf den Zwischenhändler, gehe direkt zu einem anderen (echten!!) Arzt!!!",12,87,6.0,-1,0.05393145230918235
6568,3,Kommt dann doch mal durch ist nie ein Termin am gleichen Tag frei.,13,66,4.0,40,0.4326729052725354
3037,2,Die Untersuchung verlief klar strukturiert.,5,43,1.0,-1,0.018037020501501695
1692,8,"Ich habe dann einen Termin bei einer anderen Fachärtztin gemacht, die eine Fehldiagnose von Frau Brenner feststellte und eine O.",20,128,5.0,23,0.21476409278568342
2395,0,"Wenn man nur seine normale Routineuntersuchung bei ihr hat (ohne Beschwerden, Anliegen, etc.) scheint sie auf den ersten Blick sehr nett, fürsorglich und kompetent zu sein.",26,172,5.0,-1,0.067175242410621
1219,0,"Ich wollte eine OP und habe einen Operateur gesucht, durch Zufall habe ich Dr.",14,78,2.0,-1,0.009526335810256007
3964,2,"Die Behandlung war ""eilig"" und Frau Leitner unfreundlich.",8,57,5.0,6,0.10262994423091909
4217,1,Bei der Behandlung habe ich mich sehr gut aufgehoben gefühlt.,10,61,1.0,5,1.0
2050,6,"Das grösste Kapital der Praxis aber dürfte die ruhige, vertrauenserweckende, geduldige Art von Herrn Dr.",15,104,1.0,41,1.0
6152,6,"Der lieferte mich sofort in das Elisabethen-Krankenhaus ein, in dem ein Keimbefall im Knie festgestellt wurde.",16,110,5.0,4,0.10504570002067705
3895,1,Ohne Termin durfte da bleiben.,5,30,6.0,-1,0.01567030181915576
3353,9,"Arenja machte ich, als ich Angst hatte, schwanger zu sein, da meine Blutung sich um drei Wochen verspätet hatte und die Sekretärin mir sagte, Sie würden keine HcG-Bluttests anbieten.",29,182,4.0,-1,0.11159793411784887
2008,3,Auch die Praxis allgemein bewerte ich positiv.,7,46,2.0,-1,0.010966032925868043
3780,3,Niemand zeigte mir wie ich diese im Alltag richtig benutzen sollte.,11,67,5.0,-1,0.06275077066065107
4062,0,"Ich habe selten so eine nette, hilfsbereite und höfliche Arzthelferin gesehen.",11,78,5.0,22,0.7000572842796076
7843,4,Nur die Schwester war nett.,5,27,6.0,-1,0.06842370570706292
1619,0,"Sobald er sich die Zähne angeschaut hat, fängt er mit den Euros an.",13,67,6.0,-1,0.052994123021412445
5940,0,"Schmid ist ein äußerst kompetenter, freundlicher und einfühlsamer Augenarzt, der mich davor bewahrt hat, auf einem Auge zu erblinden.",19,133,1.0,-1,0.0891141130872072
305,0,"die warte zeit ist der letzte dreck der dr ist total selbstverliebt und eingebildet., unfreundlich und beherscht seinen eigenen job nicht",21,137,5.0,0,0.21193320751390027
803,3,4 Wochen im Voraus vereinbaren.,5,31,3.0,7,0.1847171133960671
3986,17,Schade um die ehemals gute Rheumapraxis.,6,40,5.0,-1,0.03435270211191371
2766,1,Zu 90 Prozent sehr Unfreundlich und Stur.,7,41,6.0,6,0.3940956700561573
6588,4,Kemp bin ich nun sowas von beruhigt....,7,39,1.0,-1,0.05786354571423025
4347,1,Ich fühle mich dort sehr gut betreut.,7,37,1.0,5,0.5824733103515781
3981,1,Ich halte sie für kompetent.,5,28,3.0,3,0.33755654256596945
2476,1,Schon die Anmeldung wird hier sehr präzise und genau durchgeführt um das Krankheitsbild zu schildern und evtl.,17,110,1.0,-1,0.04690771736136016
6993,0,Ehepaar Docsander sind professionell und um das Wohl des Patienten bemüht.,11,74,1.0,2,0.05123035543435384
5327,0,Ich bin seit ein paar Jahren (etwa 3-4?) in Der Gemeinschaftspraxis Koch-Geberzahn und habe mich nach wenigen Besuchen für die Behandlung von Frau Dr.,24,150,2.0,-1,0.037850087873858754
205,1,Es wurde nicht einmal der Puls gemessen.,7,40,5.0,-1,0.022628613597524185
5607,4,"Außerdem ist die Behandlung auf dem neuesten Stand der Technik, was mir persönlich auch sehr wichtig ist.",17,105,1.0,-1,0.029769161412203416
3771,0,"Unfreundliche, pampige Art - keine Zeit um auf die Belange des einzelnen Patienten einzugehen - nur standartisierte Patientenabfertigung mit Interesse an unnötigen Zusatzleistungen extra zu verdienen!",26,200,6.0,-1,0.06538967168328963
748,0,"für Rollstuhlfahrer - eine Stufe ist am Eingang zu überwinden, im Haus ist ein Parkplatz.",15,89,1.0,31,1.0
5889,5,Meine Bewertung zur Praxis : Ein klares G U T / Note 2,13,54,2.0,-1,0.025266711196241295
2733,3,"Außerdem hat er sein Herz garantiert am rechten Fleck, ist immer geduldig, freundlich und hört zu.",16,98,1.0,-1,0.060287460023530554
7229,4,Am gleichen Tag hat die Zahnarztpraxis von Birgit Kleinschmidt die Behandlung sofort durchgeführt.,13,98,6.0,-1,0.09024394472353146
7883,2,Die Betreuung war immer freundlich und kompetent.,7,49,1.0,3,0.21028618716369032
1091,3,"Tja, was soll man sagen?",5,24,4.0,1,0.5814532010853474
3183,0,"Überhaupt nicht zugehört, was das Problem ist, keine Ahnung von seinem Fach, ich bin wirklich sehr enttäuscht.",17,110,6.0,-1,0.11976018318234859
1002,1,Ich hatte schon lange mit meiner Zahnfehlstellung zu kämpfen doch wusste nicht das man dies noch durch eine kurze Behandlungs dauer wieder hinbekommen konnte.,24,158,1.0,-1,0.06607360830069282
5051,2,"Ich hatte nie das Gefühl, nicht ernst genommen zu werden.....was sehr wichtig ist, keine Abfertigung !!",16,103,2.0,-1,0.28488494217168386
3946,10,Über die ärztlichen Ansichten von Prof.,6,39,4.0,8,0.7679097535914986
4598,12,"Die Therapie mit bioidentischen Hormonen hat sich bis heute ziemlich gut bewährt, meine Beschwerden haben sich deutlich gebessert.",18,130,1.0,-1,0.026500830234959277
1460,7,Doch das interessierte sie nicht.,5,33,4.0,29,0.1140277163803479
3449,1,Der Umgang mit meiner 85-jährigen Mutter war sehr einfühlsam und überhaupt nicht hektisch.,13,90,1.0,-1,0.010607631832192396
6137,1,"Man hat den Eindruck, dass man gut aufgehoben ist und er sich um das Wohl des Patienten sorgt",18,93,2.0,-1,0.05032831248589797
64,0,Ich war Patientin bei Fr Josef m. einer schwierigen Behandlung seit circa 2 Jahren.,14,83,4.0,-1,0.043518247305585324
7421,1,Auch die Behandlung lief reibungslos und zügig ab.,8,50,1.0,-1,0.05438213241663546
2527,5,Frau Doktor...macht es kein KLICK! bei Ihnen?,7,45,5.0,-1,0.010489374894917995
7470,0,Demircioglu ist freundlich und macht kompetenten Eindruck.,7,58,2.0,-1,0.09397388951611212
3789,2,Mathies ist seit vielen Jahren der Arzt meines Vertrauens.,9,58,2.0,21,0.3084814742081381
6798,2,"Ich war, und das ist jetzt definitiv NICHT übertrieben, nicht einmal 1 Minute bei dem Herrn Dr.",17,95,6.0,-1,0.08463550707143348
1361,18,Meurer hätte aufmerksamer zuhören müssen!,5,41,4.0,15,0.07048377527972353
2502,1,"Genau das hatte ich versucht, weil ich große Schmerzen habe bei jeder Bewegung.",13,79,6.0,-1,0.052987157677625865
2700,8,"Man kann weder eine Akutsprechstunde aufsuchen, noch lange Wartezeit hinnehmen, um von Dr Toppe gesehen zu werden.",17,114,4.0,-1,0.11859398649283835
2574,3,Ich müßte unbedingt wiederkommen und die Behandlung würde die Kasse auch nicht übernehmen.,13,90,5.0,15,0.06980880635818505
5920,0,"Leider fand weder eine Information über alle Behandlungsmethoden noch über deren Risiken statt, diese wurden heruntergespielt.",16,126,5.0,-1,0.04496383906457207
3009,1,"Ich war die einzige Patientin in der Praxis, lange warten musste ich nicht, die Ärztin war sehr freundlich, hat mich aber nur sehr oberflächlich untersucht.",25,156,4.0,-1,0.05774093794081424
4147,10,Jedenfalls sehe ich sie immer nur alleine alles machen.,9,55,3.0,1,0.9340739185769661
5363,2,"Buchmann und einer weiteren Ärztin hin und her geschoben, egal ob man den Wunsch nach Dr Buchmann klar formuliert.",19,114,3.0,-1,0.015695350344448453
1185,9,Ein Ultraschallgerät besitzt auch Herr Veymeyer.,6,48,4.0,-1,0.04916934376899925
6984,1,Englhardt erneuert die Ich bei meinen Alten Zahnarzt damals bekommen habe.,11,74,1.0,-1,0.054594038606958294
3221,0,"Leider habe ich erst später die Bewertungen gelesen, sonst wäre ich da nicht hin.",14,81,5.0,-1,0.01624090283188018
3718,0,Seit 38 Jahren war ich Patient dieser Rheumapraxis davon 12 Jahre bei Frau Dr.,14,78,5.0,21,0.15378515534704154
3759,1,"Herr Mayer hat dann eine volle Stunde damit zugebracht, mir verschiedenste Behandlungen für mehrere hundert Euro nahe zu legen, obwohl meinen Zähnen nichts gefehlt hat.",25,168,4.0,-1,0.06970456134757949
2253,2,"Einmal bekam ich die Antwort ""Sie sind doch jung und dynamisch, Sie haben doch keine Depressionen!"" Nachdem ich eine OP am Herzen hatte erwähnte ich nochmals, dass ich depressiv bin, dies wurde auch während meiner Reha diagnostiziert und in Berichten vermerkt.",41,260,5.0,-1,0.03219255019122208
3877,1,Die langen Wartezeiten von bis zu 3 Stunden waren nicht mehr erträglich.,12,72,2.0,7,0.28745871893923164
2812,6,Kraftlos ließ ich die Knochenmarkpunktion über mich ergehen.,8,60,6.0,-1,0.03957484836625621
4036,4,Ein großer Dank gilt natürlich auch den Damen am Empfang!,10,57,1.0,24,0.46953557209596847
1256,0,Trotz Monate vorher ausgemachter Termin viel zu lange Wartezeit.,9,64,2.0,7,0.49821137295977885
6157,7,"Man bekam dann ein Tuch mit einem Loch übers Gesicht gelegt, was schon sehr unangenehm ist.",16,91,5.0,-1,0.048395604564438574
5973,1,"Die Assistentin mir hat gesagt :,,Sie können selber zu Hause ihre Mutterpass ausfüllen!,, Wie bitte??!",15,102,6.0,-1,0.12319367407228925
412,3,Die Stimmung im Wartebereich war bei den vielen Patienten deshalb spürbar gereizt.,12,82,2.0,-1,0.009485139732992273
7207,8,"Sie war sehr freundlich und hatte den Ablauf gut im Griff, was das einzige positive an diesem Besuch war.",19,105,6.0,-1,0.018622206795225655
98,2,Deshalb besser nur einen schluck eingießen ;-) Jedoch fühle ich mich häufig nicht ernst genommen mit meinen fragen und ängsten.,20,127,2.0,-1,0.05508688626879592
3977,2,"Wenn man wirklich beraten werden will und auch mal eine Krankheit hat, die nicht in 10 Sekunden zu erfassen ist, würde ich woanders hingehen.",24,141,4.0,-1,0.10565496143189153
3393,11,Dann ging es um die Rechnung.,6,29,5.0,-1,0.009838729018965386
5734,1,Das ist leider seit der Übernahme durch seinen Sohn nicht mehr der Fall.,13,72,3.0,-1,0.03777398385335756
7604,1,Ich hatte ein sehr nettes und ausführliches OP Gespräch.,9,56,1.0,2,0.05985343668128002
5236,0,Ich war gerade eben bei Frau Dr.,7,32,2.0,8,0.2176761946424027
4916,0,"Zu fast allen Terminen mußte ich teilweise bis über 1 Stunde warten und bei den Preisen,kann man sich schon einen Top Zahnarzt dann besser leisten!",25,147,5.0,-1,0.06479342810864705
7986,4,"Ich kann die Praxis nur empfehlen, das Ambiente ist für einen Patienten sehr angenehm und alle waren sehr nett zu mir.",21,118,1.0,-1,0.01679792175144379
2970,0,"Ich war heute in der Praxis und wurde total unprofessionell , total arrogant, total UNFREUNDLICH von der Helferin empfangen.",19,124,3.0,-1,0.08425222476193887
1840,5,Knapp 4 Stunden Wartezeit trotz Termin.,6,39,6.0,1,0.09491989784244428
7873,10,"Ich wollte es erst einmal mit KG versuchen, darauf die Antwort: Ist auch gut aber trotzdem soll ich alle Unterlagen mitnehmen falls ich es mir anders überlege.",27,159,6.0,-1,0.03377374899086991
4258,2,"Der Arzt verzichtete auf eine Röntgen-Diagnostik, da er (mittels Sonographie!) eine Fraktur zu 100% ausschließen konnte.",16,120,4.0,4,0.2583238847339561
3556,4,Facharzt soll es tun war seine Antwort.,7,39,6.0,-1,0.12807865794140122
224,0,Das Praxisteam ist stets freundlich und die Räumlichkeiten top.,9,63,2.0,3,0.22356654810895324
3607,6,"Für mich hatte sich der Fall damit erledigt und ich ging, ohne dass mein ""Aufwiedersehen"" erwidert wurde..",17,106,3.0,-1,0.03159251067932259
5969,0,"Diese Praxis ist sehr gut organisiert, man spürt die gute Zusammenarbeit.",11,73,1.0,3,0.1616292731935693
5761,0,Ärztin spricht während der Behandlung sehr beruhigend und neutral mit einem.,11,76,1.0,-1,0.04350591024085472
5413,4,"Auf Nachfrage hieß es, das mache man hier schon immer so.",11,57,3.0,19,0.1215382940790945
7227,0,"Alle Arbeiten sehr gut und kompetent,Methodik und Ausführung , arbeitet mit guten Zulieferern für Prothesen uind Material, Praxisteam freundlich, aber nicht kumpelhaft.",22,168,1.0,-1,0.01827045970006076
2966,3,Doch darauf wurde gar nicht eingegangen als ich nachfragte.,9,59,4.0,-1,0.032656504304277814
1982,3,"Und beide Male wo ich angerufen habe, wurde ich noch am selben Tag eingeladen.",14,78,1.0,-1,0.0486452916037536
5245,6,"Darüber hinaus sind die Wartezeiten in der Praxis trotz lange vorher geplantem Termin zur Schwangerschaftsvorsorge viel zu lang, man muss 1-2 Std einplanen.",23,156,2.0,31,0.3001309143046048
3034,0,Dank der Falschdiagnose liegt mein Grossvater im Krankenhaus.,8,61,5.0,-1,0.04093183854821475
5828,5,Ich gehe gern dort hin.,5,23,2.0,12,0.04474220183435581
62,0,"Aufgrund einer Endometriose, eines Myoms und Polypen in der Gebärmutter, habe ich mich nach langer Recherche bei verschiedenen Ärzten und Kliniken, für eine OP bei Dr.",26,167,2.0,-1,0.06966751149771615
141,0,Ich war zu meiner ersten Darmspiegelung (33 J.) bei Dr.,10,55,1.0,18,1.0
6319,2,"Aber es gab ein wunderschönes Kinderwartezimmerlein, mh komisch wenn dann auch wirklich Kinder kommen ...",15,105,5.0,-1,0.07217972437499064
1126,1,Leider ist dies jetzt schon das 4 mal vor gekommen ...,11,54,3.0,29,0.2076115465316804
6084,1,Diese führte er auch erfolgreich durch.,6,39,5.0,10,0.17110743674201956
5994,1,Abends sogar ein Kontrollanruf ob man sich noch immer gut fühlt.,11,64,1.0,-1,0.06627818534279388
7914,2,Diese musste er nach meinen Beschwerden mehrfach korrigieren.,8,61,5.0,13,0.11343051399435362
5506,14,Es war erheiternd und ich habe mich sehr amüsiert.,9,50,6.0,-1,0.033682336865885794
187,1,"Die Helferinnen waren halbwegs freundlich, die Einrichtung des Wartebereiches empfand ich als sehr steril.",14,106,2.0,-1,0.018594313619300983
7277,0,"Wollte meine Halswirbelsäule auf Instabilität untersuchen lassen - wurde nicht ernst genommen, sollte stattdessen - wieder mal - wegen ""neuromuskulärer Erkrankung"" in die Neurologie.",24,182,5.0,4,0.2409886362018307
7459,0,"In der Praxis waren sehr viele Patienten, die Arzthelferinnen sind sehr gestreßt.",12,81,5.0,-1,0.033024350925050634
2923,4,"Sicherlich sind die Möglichkeiten eines Hausarztes begrenzt, aber ich finde, dass sie mehr Möglichkeiten hätte.",15,111,3.0,-1,0.029895414422910056
5335,2,Alles in allem war ich sehr zufrieden :),8,40,1.0,11,1.0
7467,14,Mit dieser Erfahrung ausgestattet wird jeder beim Erkennen auffälliger Veränderungen schnell um Hilfe ersuchen und selbige auch bekommen.,18,137,3.0,-1,0.08091635081840753
5483,2,Er versucht nicht einen evtl. zu einer OP o.ä.,9,46,1.0,-1,0.07711897511886903
5475,3,Will zu erreichen aber niemand meldet sich!,7,43,2.0,-1,0.06887246513552624
6624,3,Und das geht schon so über Jaaahre!!,7,36,2.0,-1,0.1361281059221943
1661,0,Plato ist ein fachlich kompetenter und freundlicher Arzt.,8,57,1.0,30,0.730160520913231
2318,1,HUBRACHT und könnte mir auch kein besseren Gynäkologen vorstellen.,9,66,1.0,-1,0.00917167104845696
3667,9,Insgesamt haben mich die Behandlungsmethoden nicht überzeugt.,7,61,5.0,-1,0.02139464988884146
7255,0,"Kompetent, professionell, freundlich, mitfühlend- und denkend",6,61,1.0,-1,0.0440621290504919
463,4,Er gab mir Flyer für Privat Leistungen und ein Verordnung zum MRT.,12,66,5.0,-1,0.074851279067882
5140,6,"Die Gründe sind wie folgt: - Trotz Termin 2h Wartezeit. - Es war keine angenehme Wartezeit, wenn unzufriedene Patienten laut telefonieren und sich dort die ganze Zeit beschweren, weil sie auch warten.",32,200,5.0,-1,0.016452275042496075
4365,7,"Ich werde diese Praxis nicht wieder betreten, da ich in einer sehr viel seriöseren Praxis angenommen wurde und dort endlich ernstgenommen werde.",22,144,6.0,-1,0.04824953243611638
4282,2,Man muss aber auch verstehen dass nicht immer alles funktioniert was man sich wünscht.,14,86,1.0,-1,0.039033823226831535
1505,1,Pirayesh die Zähne bleichen lassen.,5,35,1.0,-1,0.010453423192603787
1439,0,Ich warte hier immer eine Stunde trotz Terminvergabe.,8,53,2.0,7,0.35059347618802084
